Length (m),Beam (m),Draft (m),a_surge,b_surge,c_surge,r_squared_surge,a_sway,b_sway,c_sway,r_squared_sway,a_heave,b_heave,c_heave,r_squared_heave,a_roll,b_roll,c_roll,r_squared_roll,a_pitch,b_pitch,c_pitch,r_squared_pitch,a_yaw,b_yaw,c_yaw,r_squared_yaw
2,1.15,-0.217391304,0.012588219,-0.251401862,1.253118313,0.972956346,0,0,0,1,0.010858156,-0.243539741,1.317321416,0.823561604,-0.000119639,0.000426898,0.008337353,0.110899008,-1.217606389,10.38225048,24.23659858,0.153982575,1.32E-05,-0.000253923,0.001226255,0.896476985
2,1.15,-0.260869565,0.013393691,-0.259522697,1.246403554,0.952926962,0,0,0,1,0.011203475,-0.248759522,1.33170747,0.800068517,-1.31E-05,-0.000612575,0.007571632,0.284096747,-1.313283409,11.05218889,27.30920765,0.123564981,2.00E-05,-0.000363796,0.001612851,0.872852723
2,1.15,-0.304347826,0.014627757,-0.271045144,1.234103694,0.952349761,0,0,0,1,0.013537991,-0.263429355,1.23993205,0.930791798,1.70E-05,-0.000583893,0.004155448,0.719774355,-0.543517597,4.05636123,16.41770217,0.295524337,6.01E-06,-0.000116561,0.000552587,0.947330642
2,1.15,-0.347826087,0.014904515,-0.274110314,1.232152311,0.950084326,0,0,0,1,0.013864354,-0.268220138,1.251863268,0.917819305,1.93E-05,-0.000618812,0.004256068,0.598985415,-0.522791559,3.653389033,17.93737634,0.248394766,8.28E-07,-4.68E-05,0.000453503,0.221601774
2,1.3,-0.115384615,0.012502061,-0.250606407,1.255591781,0.969826221,0,0,0,1,0.010284292,-0.23646775,1.308456167,0.831296364,-5.62E-06,-0.00159687,0.016691509,0.320591032,-1.191626899,10.45292422,21.40933776,0.207029994,1.35E-05,-0.000279878,0.001449464,0.932976957
2,1.3,-0.153846154,0.014969728,-0.27456273,1.227485512,0.948651052,0,0,0,1,0.01416015,-0.272700639,1.263904631,0.901551878,1.54E-05,-0.00063175,0.004729668,0.44508583,-0.511628192,3.396423071,19.20003898,0.215655134,1.07E-05,-0.000189583,0.000804458,0.79084913
2,1.3,-0.192307692,0.014960323,-0.274701215,1.226984993,0.958696623,8.14E-07,-1.22E-05,3.83E-05,0.337685312,0.014417054,-0.27668088,1.275742362,0.880962157,2.62E-05,-0.000738751,0.004680244,0.546442842,-0.464791513,2.808763141,20.06448517,0.208848512,5.85E-06,-0.000118093,0.000584874,0.900300575
2,1.3,-0.230769231,0.015004936,-0.275385674,1.226588444,0.96429785,0,0,0,1,0.01465857,-0.280556862,1.288275853,0.856277865,2.10E-05,-0.00065965,0.004429984,0.440249205,-0.399827268,2.059022779,20.72037328,0.206311234,7.37E-06,-0.000135848,0.000606772,0.799774964
2,1.3,-0.269230769,0.015104596,-0.276493442,1.225325641,0.965762278,0,0,0,1,0.014828253,-0.283717066,1.301353745,0.829571994,2.63E-05,-0.000733754,0.004593863,0.367356301,-0.36400279,1.571205491,21.79644977,0.183904905,6.81E-06,-0.00012822,0.000583351,0.870179802
2,1.3,-0.307692308,0.014691871,-0.271648879,1.237115407,0.950572547,0,0,0,1,0.013341201,-0.260602393,1.233825169,0.936274983,1.21E-05,-0.000393115,0.002828209,0.718793387,-0.556034857,4.293279177,15.55435648,0.325007516,8.31E-06,-0.000149967,0.000655326,0.922040573
3,1.5,-0.177777778,0.014714186,-0.27174418,1.232505425,0.950526122,0,0,0,1,0.01367811,-0.265409347,1.244467711,0.926696388,8.38E-06,-0.000344068,0.002750675,0.652200024,-0.529099644,3.85027126,16.85756253,0.281378663,1.22E-05,-0.000210507,0.000862845,0.841249347
3,1.5,-0.222222222,0.014867015,-0.273349877,1.228851352,0.945633221,0,0,0,1,0.013981722,-0.269730432,1.25420211,0.914546684,1.74E-05,-0.000491008,0.003127283,0.646183384,-0.50571683,3.458265649,18.09653002,0.244627967,6.54E-06,-0.000123601,0.000563867,0.970061957
3,1.5,-0.266666667,0.014913495,-0.273966429,1.227196326,0.950231461,0,0,0,1,0.014253387,-0.273707265,1.264219021,0.900173078,1.96E-05,-0.000538362,0.003359451,0.586276542,-0.481903807,3.097531876,19.08460159,0.223518991,6.94E-06,-0.00012967,0.000590704,0.895594882
3,1.5,-0.311111111,0.014880945,-0.273898363,1.227149098,0.960372215,0,0,0,1,0.014490824,-0.277263434,1.274017516,0.883239862,1.62E-05,-0.000478161,0.00309798,0.526024764,-0.436485553,2.543871746,19.7855399,0.218101956,6.54E-06,-0.000125027,0.000582576,0.93286446
3,1.5,-0.355555556,0.014913952,-0.274469922,1.22692464,0.965642906,8.14E-07,-1.22E-05,3.83E-05,0.337685312,0.014730055,-0.280851634,1.284075828,0.864843321,1.75E-05,-0.000500118,0.003204166,0.504730966,-0.386527171,1.95019855,20.44554619,0.210383825,5.91E-06,-0.000113554,0.000534296,0.909387959
3,1.5,-0.4,0.012970126,-0.255859801,1.253532985,0.969442978,7.98E-07,-1.21E-05,3.83E-05,0.337687029,0.010460695,-0.240696644,1.32980118,0.781888218,-3.52E-05,-0.001512478,0.018855186,0.176011255,-1.417052698,12.181771,27.37603722,0.124163552,1.55E-05,-0.000308374,0.001532687,0.8986704
3,1.75,-0.152380952,0.014774391,-0.272505144,1.239753575,0.947630378,0,0,0,1,0.013184787,-0.258369227,1.229462525,0.940155268,1.24E-05,-0.000340701,0.002178352,0.756458823,-0.570713604,4.538561422,14.87153271,0.348358568,8.81E-06,-0.000155946,0.000681567,0.895571997
3,1.75,-0.19047619,0.014559707,-0.269761983,1.231926067,0.947808433,0,0,0,1,0.013507606,-0.262912236,1.238441224,0.932465691,1.33E-05,-0.000359997,0.002254226,0.762122852,-0.536310205,4.033246827,16.0637328,0.306306198,5.64E-06,-0.000101314,0.000528333,0.261842214
3,1.75,-0.228571429,0.014774761,-0.27227814,1.230690136,0.946702944,0,0,0,1,0.013790048,-0.266922175,1.247316122,0.923221929,1.27E-05,-0.000350886,0.002227477,0.68396604,-0.513308215,3.643967707,17.19009031,0.27208067,6.95E-06,-0.000129486,0.000583867,0.962675307
3,1.75,-0.266666667,0.014905976,-0.273707373,1.228035589,0.943600869,0,0,0,1,0.014074211,-0.270869331,1.255691173,0.91230821,1.30E-05,-0.000358468,0.002243613,0.640621769,-0.487508363,3.255987139,18.19739081,0.244911484,6.24E-06,-0.00011911,0.000556603,0.951086056
3,1.75,-0.304761905,0.014876151,-0.273596159,1.227267571,0.952162323,0,0,0,1,0.014320557,-0.274408814,1.264213169,0.899918538,2.02E-05,-0.000472301,0.002641889,0.668200253,-0.459366062,2.874614956,18.97286557,0.23046458,7.77E-06,-0.000144062,0.000656686,0.862979829
3,1.75,-0.342857143,0.014834664,-0.273411933,1.227282801,0.961508508,0,0,0,1,0.014537967,-0.277575645,1.272377487,0.886145017,1.65E-05,-0.000409318,0.002377907,0.57309377,-0.418463123,2.377685049,19.59633712,0.223961975,5.60E-06,-0.000106863,0.000509342,0.913216307
3,2,-0.133333333,0.016148136,-0.284287651,1.204785952,0.92154904,0,0,0,1,0.014629182,-0.268938607,1.183183329,0.944036481,7.78E-06,-0.000215601,0.001663649,0.307481214,-0.26937605,1.47553581,13.78543684,0.352145076,7.49E-06,-0.000128506,0.000521024,0.891234871
3,2,-0.166666667,0.015842894,-0.281060838,1.199321937,0.938275096,0,0,0,1,0.015058707,-0.275019259,1.195254728,0.937962636,1.66E-05,-0.000375419,0.002078317,0.821865414,-0.234583893,0.958904959,14.97032667,0.306403298,5.26E-06,-9.42E-05,0.000399496,0.937021402
3,2,-0.2,0.015747764,-0.280134966,1.19575555,0.947564018,8.10E-07,-1.22E-05,3.83E-05,0.33766035,0.015468388,-0.280559839,1.206780114,0.92765569,2.02E-05,-0.000436005,0.002292953,0.800312816,-0.205181873,0.528467149,16.02722329,0.267282863,6.56E-06,-0.000109493,0.000416599,0.890524571
3,2,-0.233333333,0.015823082,-0.280771297,1.1913813,0.94747243,0,0,0,1,0.015792358,-0.285158787,1.21767496,0.914059491,2.11E-05,-0.000438388,0.0022057,0.768002592,-0.18126204,0.164924668,17.0582094,0.229633748,4.48E-06,-7.74E-05,0.000311398,0.942412093
3,2,-0.266666667,0.014042539,-0.266476687,1.243572575,0.930103056,-1.82E-07,1.18E-06,7.09E-06,0.042181288,0.010870686,-0.247099666,1.348929233,0.754829039,-0.000143554,-0.000786626,0.022821247,0.094729761,-1.226299012,10.11178115,27.86065626,0.127123787,8.54E-06,-0.000201144,0.001169536,0.918717366
3,2,-0.3,0.016023616,-0.282556292,1.185944741,0.940911856,0,0,0,1,0.016088192,-0.289425504,1.228575349,0.897799178,2.22E-05,-0.000457237,0.002271917,0.682190711,-0.169555705,-0.080168845,18.2067281,0.19324265,9.15E-06,-0.000149191,0.000548201,0.722492536
4,2,-0.125,0.016277708,-0.284975418,1.181459195,0.933073881,0,0,0,1,0.016402464,-0.293841946,1.239326077,0.877351667,1.92E-05,-0.000444921,0.002493663,0.612407893,-0.16036581,-0.267302158,19.07508811,0.17360321,3.23E-06,-6.35E-05,0.000310022,0.694048263
4,2,-0.1875,0.016317659,-0.286118053,1.208455079,0.916028733,0,0,0,1,0.014475469,-0.266907151,1.179947796,0.946791379,9.01E-06,-0.000206107,0.00120349,0.823093171,-0.282809018,1.672351802,13.35829107,0.370098197,5.04E-06,-8.98E-05,0.00037848,0.926192856
4,2,-0.25,0.015991072,-0.282380437,1.201755122,0.929026529,0,0,0,1,0.014833127,-0.271907138,1.189461211,0.942302076,9.08E-06,-0.000215399,0.001261744,0.794327191,-0.249952888,1.211786461,14.31165703,0.328865663,8.92E-06,-0.000146176,0.000561284,0.709865852
4,2,-0.3125,0.015784112,-0.280425307,1.198177296,0.941460482,0,0,0,1,0.015199336,-0.276823099,1.198757069,0.935378232,9.84E-06,-0.000228584,0.001333442,0.770271511,-0.222614389,0.80554596,15.20344575,0.297406786,5.43E-06,-9.39E-05,0.00037908,0.914963997
4,2,-0.375,0.015739956,-0.27995349,1.194831895,0.946651283,0,0,0,1,0.01551453,-0.281102072,1.207315368,0.926304629,1.17E-05,-0.000255153,0.001347955,0.772679023,-0.197221266,0.446030767,16.01617164,0.266185438,5.43E-06,-9.16E-05,0.000354553,0.89389693
4,2,-0.4375,0.015810326,-0.280497234,1.190622456,0.944900872,0,0,0,1,0.015788066,-0.284849457,1.215276084,0.915014409,1.14E-05,-0.000244383,0.001273691,0.690457403,-0.177123962,0.147528658,16.81930923,0.23541717,8.04E-06,-0.00013184,0.0004883,0.8329508
4,2.5,-0.1,0.015980464,-0.282014402,1.185904854,0.938064443,0,0,0,1,0.016069571,-0.288663081,1.223222597,0.902085062,1.28E-05,-0.00025937,0.001260374,0.689002293,-0.162753691,-0.088993986,17.61741238,0.20856714,5.54E-06,-9.29E-05,0.000357288,0.846345192
4,2.5,-0.15,0.016423312,-0.287352136,1.213213257,0.918801252,0,0,0,1,0.014428976,-0.266024808,1.179137516,0.948883087,7.30E-06,-0.000149626,0.000849395,0.72457819,-0.297869443,1.879206787,13.00022314,0.380046926,5.20E-06,-9.32E-05,0.000396031,0.918456747
4,2.5,-0.2,0.016176461,-0.284404892,1.204849453,0.921339944,0,0,0,1,0.014716527,-0.270170173,1.186900646,0.945547777,6.41E-06,-0.000137148,0.000858011,0.353639687,-0.272392473,1.494359206,13.79577444,0.35100129,5.20E-06,-9.32E-05,0.000396031,0.918456747
4,2.5,-0.25,0.013837727,-0.265075545,1.247710044,0.953491514,-1.82E-07,1.18E-06,7.09E-06,0.042181288,0.011462891,-0.255339644,1.367697939,0.72633257,-0.000139509,-0.00066264,0.021124174,0.086216962,-0.819326022,6.04968422,25.69998802,0.176169003,2.38E-05,-0.00042624,0.001829337,0.756497478
4,2.5,-0.3,0.015942308,-0.281941745,1.200967756,0.934069715,0,0,0,1,0.015042766,-0.274639332,1.194601228,0.940444306,5.36E-06,-0.000142835,0.000926005,0.589725189,-0.242606264,1.081359213,14.58265657,0.319604045,3.80E-06,-6.66E-05,0.000274419,0.88660836
4,2.5,-0.35,0.015821733,-0.280696186,1.197900689,0.942513025,0,0,0,1,0.015326569,-0.27836864,1.201560563,0.933599837,8.63E-06,-0.000184038,0.000967301,0.762890384,-0.218436933,0.741726075,15.2897327,0.292370301,4.43E-06,-7.28E-05,0.000270752,0.87406405
4,3,-0.083333333,0.015806703,-0.280490353,1.194793697,0.945562242,0,0,0,1,0.015605384,-0.282074236,1.208567046,0.925649593,7.07E-06,-0.000160882,0.000879608,0.725497281,-0.196715213,0.439244186,15.94662438,0.266605586,4.43E-06,-7.28E-05,0.000270752,0.87406405
4,3,-0.125,0.015877559,-0.281049289,1.19096683,0.942988758,0,0,0,1,0.015875203,-0.285614866,1.215001235,0.916378784,9.57E-06,-0.000198877,0.001000222,0.714751597,-0.177573572,0.169657854,16.57861814,0.241746404,4.13E-06,-7.00E-05,0.000273652,0.884499007
4,3,-0.166666667,0.016742048,-0.287690154,1.172929679,0.90947163,0,0,0,1,0.015208397,-0.270396126,1.136758508,0.936361995,1.65E-05,-0.000333439,0.001761742,0.813114911,-0.137657633,0.2657486,12.06484326,0.362292102,4.33E-06,-7.66E-05,0.000318391,0.90414782
4,3,-0.208333333,0.016551552,-0.285362171,1.16567434,0.910801637,0,0,0,1,0.015507795,-0.274297223,1.144047458,0.934935653,2.26E-05,-0.000402617,0.002018348,0.475516042,-0.118600427,-0.012267277,12.65113488,0.339414238,3.71E-06,-6.56E-05,0.00027302,0.879475264
4,3,-0.25,0.016411442,-0.283464417,1.158900347,0.909015823,0,0,0,1,0.015756427,-0.277984529,1.151334918,0.933145562,1.74E-05,-0.000375417,0.002007016,0.773655259,-0.101600224,-0.257063786,13.19820143,0.31483149,2.31E-06,-4.26E-05,0.000198593,0.541907031
4,3,-0.291666667,0.016496278,-0.284403591,1.15615092,0.909178334,0,0,0,1,0.015995779,-0.281211488,1.157725199,0.928564433,2.07E-06,-0.000177078,0.001619349,0.448917341,-0.085639467,-0.487663844,13.74899889,0.289021336,3.50E-06,-6.00E-05,0.000244738,0.761173358
5,2,-0.1,0.016506606,-0.284512992,1.154135471,0.913118794,0,0,0,1,0.01623278,-0.284407292,1.164224271,0.92246959,1.70E-05,-0.000367142,0.001910861,0.704126483,-0.073973544,-0.666857723,14.2686433,0.264241464,3.27E-06,-5.61E-05,0.000222004,0.903298236
5,2,-0.15,0.01649498,-0.28460294,1.15441781,0.922819507,0,0,0,1,0.016442246,-0.287263713,1.170445773,0.914463997,2.42E-05,-0.000468375,0.002189017,0.870841275,-0.064469082,-0.820597051,14.7728953,0.243307475,4.12E-06,-6.98E-05,0.000272845,0.706998255
5,2,-0.2,0.012000236,-0.24416349,1.261675749,0.960633559,0,0,0,1,0.009549161,-0.222600045,1.259041706,0.916020083,-2.23E-05,-0.000519404,0.007900215,0.485174716,-1.413552849,13.90146795,12.2220306,0.338083216,1.81E-05,-0.00034408,0.001697236,0.903095392
5,2,-0.25,0.01676501,-0.287607685,1.171350063,0.911207346,8.14E-07,-1.22E-05,3.83E-05,0.337685312,0.015521883,-0.274124767,1.14388913,0.938725827,1.51E-05,-0.000272901,0.001312114,0.759804294,-0.131320847,0.157204685,12.32601536,0.350676279,4.73E-06,-7.78E-05,0.000290925,0.81043207
5,2,-0.3,0.016508362,-0.284828791,1.164170141,0.910810565,0,0,0,1,0.01557659,-0.275614095,1.147372233,0.936562825,1.25E-05,-0.000257294,0.00130293,0.842579923,-0.113316385,-0.08728636,12.80968617,0.333018172,4.01E-06,-6.84E-05,0.000270119,0.858465893
5,2,-0.35,0.016478295,-0.284363911,1.160007798,0.909986287,0,0,0,1,0.015790447,-0.278481832,1.152709667,0.933526296,7.05E-06,-0.000188121,0.001223267,0.513752701,-0.098845655,-0.289372491,13.23695513,0.312587165,3.07E-06,-5.32E-05,0.000214315,0.83415956
5,2.5,-0.12,0.01660549,-0.285463226,1.158260373,0.909788744,0,0,0,1,0.016102316,-0.282263428,1.159268741,0.929551098,1.00E-05,-0.00022712,0.001243746,0.75762645,-0.089250134,-0.441106874,13.59592731,0.2930824,2.47E-06,-4.31E-05,0.000183318,0.689534332
5,2.5,-0.16,0.016487047,-0.284318848,1.154826568,0.911941493,0,0,0,1,0.0161925,-0.283829287,1.16278374,0.924150864,1.57E-05,-0.000305744,0.001426813,0.859649199,-0.074299844,-0.638362449,14.03949336,0.274568781,6.50E-06,-0.000104656,0.000375138,0.745466607
5,2.5,-0.2,0.016466373,-0.284288376,1.15515676,0.920774185,0,0,0,1,0.016366895,-0.286191656,1.167733857,0.918054511,1.02E-05,-0.000221536,0.001166444,0.741749054,-0.06499094,-0.775484059,14.40258932,0.258926707,3.31E-06,-5.53E-05,0.000210047,0.824066853
5,2.5,-0.24,0.016663934,-0.286441415,1.168827483,0.911677584,0,0,0,1,0.01553462,-0.274827205,1.146606169,0.939666,3.91E-06,-0.000103927,0.000656467,0.520260485,-0.12855826,0.102280306,12.48889934,0.346511209,3.23E-06,-5.65E-05,0.00023186,0.823458545
5,2.5,-0.28,0.016593015,-0.285554109,1.164829417,0.911898173,0,0,0,1,0.01575255,-0.277698042,1.151323686,0.937383273,6.75E-06,-0.000152525,0.000924487,0.47953317,-0.113623252,-0.100261608,12.85991316,0.329092114,4.73E-06,-7.78E-05,0.000290925,0.81043207
5,2.5,-0.32,0.016570044,-0.28515678,1.16115014,0.910650603,0,0,0,1,0.015913711,-0.279802481,1.155231448,0.934074909,3.43E-06,-0.000110147,0.000808922,0.481989075,-0.101374253,-0.271343835,13.21163469,0.312935838,3.53E-06,-6.03E-05,0.00024477,0.76118166
5,3,-0.133333333,0.016600852,-0.285385114,1.158262956,0.908637454,0,0,0,1,0.016097644,-0.282223926,1.159378584,0.930295215,8.25E-06,-0.000176173,0.00090807,0.776892757,-0.088841888,-0.440453389,13.54223999,0.296660752,2.47E-06,-4.19E-05,0.000176055,0.602158635
5,3,-0.166666667,0.012428917,-0.249169426,1.258315055,0.951208405,0,0,0,1,0.009978566,-0.229600211,1.277773859,0.891641371,-3.23E-05,-0.000524731,0.008864915,0.397030851,-1.390198906,13.20399253,15.77356377,0.251984827,1.18E-05,-0.000242751,0.001284392,0.924760271
5,3,-0.2,0.016594297,-0.2852132,1.156005102,0.909722208,0,0,0,1,0.016259634,-0.284373255,1.163508351,0.925997166,1.10E-05,-0.000209791,0.000957584,0.889481493,-0.079341474,-0.573121427,13.84381961,0.28190562,4.30E-06,-6.97E-05,0.000253235,0.873926082
5,3,-0.233333333,0.016572695,-0.285133901,1.15611174,0.916995297,0,0,0,1,0.016412901,-0.286405334,1.167458155,0.920973643,1.12E-05,-0.000214099,0.00098237,0.805736449,-0.070136974,-0.701175896,14.13174708,0.269007919,4.93E-06,-8.07E-05,0.000298617,0.860707395
5,3,-0.266666667,0.012338125,-0.248543619,1.255933934,0.96734283,7.98E-07,-1.21E-05,3.83E-05,0.337687029,0.01030964,-0.235289717,1.295924126,0.860798102,-0.000127078,0.000281289,0.010674297,0.129842881,-1.216150275,10.96850333,19.14235834,0.237380358,1.17E-05,-0.000246615,0.001298228,0.93745113
5,3,-0.3,0.012502928,-0.250645675,1.254479065,0.972281048,0,0,0,1,0.010583801,-0.240244945,1.31397091,0.824188269,-7.50E-05,-0.000294586,0.010972944,0.180046206,-1.185297873,10.19389279,23.15149603,0.173832097,1.20E-05,-0.000247704,0.001290538,0.905654107
10,5,-0.4,0.075029194,-0.618052164,1.328718327,0.939683667,0,0,0,1,0.038407658,-0.461003741,1.242996994,0.931180459,0,0,0,1,-2.728517635,11.83094742,-1.648844363,0.63229764,0,0,0,1
10,5,-0.6,0.071643077,-0.601339717,1.301054636,0.958122894,0,0,0,1,0.039529183,-0.484651338,1.283943925,0.877108988,0,0,0,1,-2.890004505,11.87123008,-0.57443694,0.359366296,5.81E-06,-3.33E-05,4.03E-05,0.337600429
10,5,-0.8,0.074662404,-0.61571653,1.303064356,0.94900547,0,0,0,1,0.040983853,-0.495912417,1.299032269,0.851410157,-5.91E-06,2.52E-05,-5.57E-06,0.119810343,-2.843995426,11.51170132,-0.096569397,0.312141148,0,0,0,1
10,5,-1,0.077235374,-0.629679206,1.340883251,0.932780305,0,0,0,1,0.037572502,-0.452877624,1.235002371,0.938216262,0,0,0,1,-2.629540256,11.60364942,-1.739555863,0.697684908,0,0,0,1
10,6,-0.25,0.073611879,-0.609592196,1.315130853,0.941824176,0,0,0,1,0.037751486,-0.465492657,1.255547204,0.918766285,0,0,0,1,-2.800729099,11.88181136,-1.321914006,0.526462309,5.81E-06,-3.33E-05,4.03E-05,0.337600429
10,6,-0.416666667,0.070991133,-0.597940864,1.305125596,0.955593488,0,0,0,1,0.039061374,-0.476650612,1.268519387,0.903816773,-3.16E-06,1.39E-05,-4.27E-06,0.061167728,-2.796337369,11.66211492,-0.918467828,0.454798693,5.81E-06,-3.33E-05,4.03E-05,0.337600429
10,6,-0.583333333,0.071323332,-0.59945224,1.30124065,0.95777117,0,0,0,1,0.0400435,-0.48533213,1.280895017,0.885313382,-3.16E-06,1.39E-05,-4.27E-06,0.061167728,-2.809136219,11.56127086,-0.566214895,0.385756222,5.81E-06,-3.33E-05,4.03E-05,0.337600429
10,6,-0.75,0.073664659,-0.610600729,1.301838158,0.948649295,0,0,0,1,0.041729703,-0.497003934,1.294252513,0.865439807,-3.16E-06,1.39E-05,-4.27E-06,0.061167728,-2.772423681,11.25910215,-0.147870238,0.334263864,0,0,0,1
10,6,-0.916666667,0.102209498,-0.73698928,1.341420516,0.938376901,0,0,0,1,0.073718176,-0.606820204,1.251575858,0.940746956,0,0,0,1,-1.206050905,4.77616085,1.102319515,0.549894134,0,0,0,1
10,6,-1.083333333,0.101240298,-0.730875889,1.331654048,0.935779251,0,0,0,1,0.07354045,-0.609812682,1.256898865,0.940724469,-3.08E-07,-2.05E-06,1.21E-05,0.048397639,-1.232178142,4.787093468,1.201167602,0.530806183,0,0,0,1
10,7,-0.285714286,0.073083784,-0.607580196,1.31398844,0.943623791,0,0,0,1,0.037379358,-0.464246798,1.255173924,0.917930553,-7.75E-06,2.81E-05,1.12E-05,0.182232087,-2.910918263,12.36367333,-1.511278177,0.512130086,1.16E-05,-6.66E-05,8.07E-05,0.337600429
10,7,-0.428571429,0.098956263,-0.719398007,1.321242119,0.940557825,0,0,0,1,0.073455499,-0.612454519,1.262521412,0.940147037,0,0,0,1,-1.259661193,4.827093036,1.292170656,0.505098336,0,0,0,1
10,7,-0.571428571,0.097211403,-0.71100026,1.313851684,0.946719421,0,0,0,1,0.074091599,-0.618609633,1.269997716,0.937944489,-3.77E-06,1.04E-05,1.84E-05,0.108537681,-1.259898907,4.754930891,1.452293439,0.461055648,0,0,0,1
10,7,-0.714285714,0.095397844,-0.702999739,1.306988754,0.951676664,0,0,0,1,0.075303252,-0.626677661,1.278574665,0.934022902,3.98E-06,-2.41E-05,3.22E-05,0.205708652,-1.265250441,4.716731396,1.59591471,0.419094049,0,0,0,1
10,7,-0.857142857,0.094275496,-0.698085678,1.301798008,0.95554241,0,0,0,1,0.07592775,-0.632167647,1.286241119,0.929216166,0,0,0,1,-1.294683294,4.774822162,1.703227006,0.387384092,0,0,0,1
10,7,-1,0.101119788,-0.730156966,1.332714678,0.936514413,0,0,0,1,0.072573017,-0.605575934,1.255721626,0.945780431,0,0,0,1,-1.240357768,4.848409234,1.150073696,0.542489113,0,0,0,1
15,5,-0.266666667,0.09914585,-0.719851386,1.3219901,0.938454284,0,0,0,1,0.072972623,-0.610580263,1.262569257,0.943978549,0,0,0,1,-1.255865435,4.828111111,1.269856696,0.511574375,0,0,0,1
15,5,-0.4,0.096848895,-0.708974195,1.313267383,0.946056797,0,0,0,1,0.074044958,-0.618564004,1.270674009,0.940251337,0,0,0,1,-1.249983845,4.714177799,1.441696801,0.471410125,0,0,0,1
15,5,-0.533333333,0.095159147,-0.701003022,1.306261918,0.951342613,0,0,0,1,0.076416559,-0.631120812,1.281407304,0.934529259,0,0,0,1,-1.229250869,4.558054469,1.634774494,0.425506918,0,0,0,1
15,5,-0.666666667,0.099908326,-0.74527955,1.373475749,0.945719625,-0.000549366,0.002255803,-1.36E-05,0.55682616,0.075092126,-0.609541363,1.252161891,0.944807945,-0.024651953,0.10422858,-0.007396658,0.639681245,-1.187545137,4.774470422,1.031912958,0.543352359,1.07E-05,-8.56E-05,0.000466176,0.209867895
15,5,-0.8,0.093538826,-0.694406889,1.29707097,0.954847913,0,0,0,1,0.077931596,-0.643632185,1.296644221,0.920540736,0,0,0,1,-1.213237327,4.363510017,1.967805433,0.353741867,0,0,0,1
15,5,-0.933333333,0.069215682,-0.592351149,1.301037423,0.959609581,0,0,0,1,0.038675789,-0.476587509,1.272674671,0.894235802,-8.36E-06,3.09E-05,8.94E-06,0.199113716,-2.923817338,12.21787504,-1.005718829,0.408139693,0,0,0,1
15,7.5,-0.355555556,0.099293725,-0.720329888,1.322489054,0.937028477,0,0,0,1,0.072718916,-0.60951616,1.263105638,0.945686356,0,0,0,1,-1.257183518,4.844561499,1.253084848,0.514956659,0,0,0,1
15,7.5,-0.488888889,0.096663418,-0.708114543,1.312951112,0.945213846,0,0,0,1,0.073931682,-0.618021068,1.27112422,0.94109837,0,0,0,1,-1.238625801,4.677918477,1.444641825,0.472472742,0,0,0,1
15,7.5,-0.622222222,0.094944459,-0.700195671,1.305808359,0.95041868,0,0,0,1,0.076165826,-0.63034299,1.281343348,0.935178485,0,0,0,1,-1.216389744,4.497534803,1.644090177,0.432934403,0,0,0,1
15,7.5,-0.755555556,0.094041262,-0.696061434,1.300348741,0.952570228,0,0,0,1,0.076690118,-0.635808854,1.28836083,0.928676589,0,0,0,1,-1.199564451,4.367345373,1.818606768,0.393453894,0,0,0,1
15,7.5,-0.088888889,0.094034454,-0.696156014,1.297005724,0.950916308,0,0,0,1,0.078480417,-0.64605844,1.297480836,0.920460134,0,0,0,1,-1.172828104,4.192752519,2.007529176,0.358295694,0,0,0,1
15,7.5,-1.022222222,0.094135956,-0.697012193,1.294276988,0.94904204,0,0,0,1,0.080138787,-0.655496367,1.306087985,0.911263716,0,0,0,1,-1.140526627,4.002956839,2.198854179,0.326535063,0,0,0,1
15,10,-0.466666667,0.110323652,-0.760298307,1.292500156,0.932162078,0,0,0,1,0.090907693,-0.680012541,1.246357601,0.949890006,0,0,0,1,-0.650663081,2.131383753,1.994616645,0.438011567,0,0,0,1
15,10,-0.6,0.109078635,-0.754481432,1.287944565,0.936174944,0,0,0,1,0.091753349,-0.685314864,1.250965873,0.948525927,0,0,0,1,-0.639070168,2.047304866,2.078842916,0.421356663,0,0,0,1
15,10,-0.733333333,0.108032169,-0.749840042,1.284319875,0.940497831,0,0,0,1,0.092651317,-0.690653623,1.255539554,0.946649478,0,0,0,1,-0.620765669,1.942156802,2.173848963,0.399048084,0,0,0,1
15,10,-0.866666667,0.106766759,-0.744424637,1.280101161,0.944054199,0,0,0,1,0.093390734,-0.695443831,1.260393535,0.945053662,0,0,0,1,-0.616778181,1.896546226,2.241665165,0.385087921,0,0,0,1
15,10,-1,0.072650671,-0.606560225,1.30196896,0.957620387,0,0,0,1,0.038243303,-0.481065074,1.287246694,0.864666311,-1.03E-05,3.84E-05,1.06E-05,0.163850517,-3.032313903,12.44126974,-0.642464794,0.326854886,0,0,0,1
15,10,-1.133333333,0.106085346,-0.741075913,1.276986634,0.94669136,0,0,0,1,0.094723364,-0.702338109,1.265931579,0.942508508,0,0,0,1,-0.602659257,1.815386481,2.321844629,0.365302504,0,0,0,1
20,10,-0.55,0.105473942,-0.738896305,1.274849288,0.949471465,0,0,0,1,0.09552069,-0.707265184,1.270400358,0.939457847,0,0,0,1,-0.590283075,1.733562808,2.406029938,0.349449803,0,0,0,1
